DAY,MONTH,YEAR,FLIGHT_CATEGORY,INBOUND_FLIGHTS,OUTBOUND_FLIGHTS,TOTAL_FLIGHTS
30,JAN,2015,HELICOPTER FLIGHTS,1,2,3
31,JAN,2015,HELICOPTER FLIGHTS,1,1,2
1,FEB,2015,INTERNATIONAL FLIGHTS,33,37,70
2,FEB,2015,INTERNATIONAL FLIGHTS,34,33,67
3,FEB,2015,INTERNATIONAL FLIGHTS,36,39,75
4,FEB,2015,INTERNATIONAL FLIGHTS,28,27,55
5,FEB,2015,INTERNATIONAL FLIGHTS,28,28,56
6,FEB,2015,INTERNATIONAL FLIGHTS,30,28,58
7,FEB,2015,INTERNATIONAL FLIGHTS,36,37,73
8,FEB,2015,INTERNATIONAL FLIGHTS,22,23,45
9,FEB,2015,INTERNATIONAL FLIGHTS,29,28,57
10,FEB,2015,INTERNATIONAL FLIGHTS,41,31,72
11,FEB,2015,INTERNATIONAL FLIGHTS,35,39,74
12,FEB,2015,INTERNATIONAL FLIGHTS,28,34,62
13,FEB,2015,INTERNATIONAL FLIGHTS,38,41,79
14,FEB,2015,INTERNATIONAL FLIGHTS,39,36,75
15,FEB,2015,INTERNATIONAL FLIGHTS,40,41,81
16,FEB,2015,INTERNATIONAL FLIGHTS,36,36,72
17,FEB,2015,INTERNATIONAL FLIGHTS,37,36,73
18,FEB,2015,INTERNATIONAL FLIGHTS,31,29,60
19,FEB,2015,INTERNATIONAL FLIGHTS,31,33,64
20,FEB,2015,INTERNATIONAL FLIGHTS,30,32,62
21,FEB,2015,INTERNATIONAL FLIGHTS,38,39,77
22,FEB,2015,INTERNATIONAL FLIGHTS,37,37,74
23,FEB,2015,INTERNATIONAL FLIGHTS,29,29,58
24,FEB,2015,INTERNATIONAL FLIGHTS,46,41,87
25,FEB,2015,INTERNATIONAL FLIGHTS,33,35,68
26,FEB,2015,INTERNATIONAL FLIGHTS,33,34,67
27,FEB,2015,INTERNATIONAL FLIGHTS,33,31,64
28,FEB,2015,INTERNATIONAL FLIGHTS,42,42,84
1,FEB,2015,LOCAL FLIGHTS,7,7,14
2,FEB,2015,LOCAL FLIGHTS,4,4,8
3,FEB,2015,LOCAL FLIGHTS,7,7,14
4,FEB,2015,LOCAL FLIGHTS,11,12,23
5,FEB,2015,LOCAL FLIGHTS,12,12,24
6,FEB,2015,LOCAL FLIGHTS,10,10,20
7,FEB,2015,LOCAL FLIGHTS,17,17,34
8,FEB,2015,LOCAL FLIGHTS,1,1,2
9,FEB,2015,LOCAL FLIGHTS,1,0,1
10,FEB,2015,LOCAL FLIGHTS,0,0,0
11,FEB,2015,LOCAL FLIGHTS,3,3,6
12,FEB,2015,LOCAL FLIGHTS,2,2,4
13,FEB,2015,LOCAL FLIGHTS,1,1,2
14,FEB,2015,LOCAL FLIGHTS,5,6,11
15,FEB,2015,LOCAL FLIGHTS,2,2,4
16,FEB,2015,LOCAL FLIGHTS,8,8,16
17,FEB,2015,LOCAL FLIGHTS,3,3,6
18,FEB,2015,LOCAL FLIGHTS,2,2,4
19,FEB,2015,LOCAL FLIGHTS,0,0,0
20,FEB,2015,LOCAL FLIGHTS,0,0,0
21,FEB,2015,LOCAL FLIGHTS,14,16,30
22,FEB,2015,LOCAL FLIGHTS,1,1,2
23,FEB,2015,LOCAL FLIGHTS,5,5,10
24,FEB,2015,LOCAL FLIGHTS,5,5,10
25,FEB,2015,LOCAL FLIGHTS,5,5,10
26,FEB,2015,LOCAL FLIGHTS,4,4,8
27,FEB,2015,LOCAL FLIGHTS,8,8,16
28,FEB,2015,LOCAL FLIGHTS,13,13,26
1,FEB,2015,HELICOPTER FLIGHTS,0,0,0
2,FEB,2015,HELICOPTER FLIGHTS,0,0,0
3,FEB,2015,HELICOPTER FLIGHTS,2,1,3
4,FEB,2015,HELICOPTER FLIGHTS,2,2,4
5,FEB,2015,HELICOPTER FLIGHTS,0,0,0
6,FEB,2015,HELICOPTER FLIGHTS,1,1,2
7,FEB,2015,HELICOPTER FLIGHTS,1,1,2
8,FEB,2015,HELICOPTER FLIGHTS,0,0,0
9,FEB,2015,HELICOPTER FLIGHTS,0,0,0
10,FEB,2015,HELICOPTER FLIGHTS,2,2,4
11,FEB,2015,HELICOPTER FLIGHTS,0,0,0
12,FEB,2015,HELICOPTER FLIGHTS,2,2,4
13,FEB,2015,HELICOPTER FLIGHTS,2,2,4
14,FEB,2015,HELICOPTER FLIGHTS,0,0,0
15,FEB,2015,HELICOPTER FLIGHTS,0,0,0
16,FEB,2015,HELICOPTER FLIGHTS,1,1,2
17,FEB,2015,HELICOPTER FLIGHTS,2,3,5
18,FEB,2015,HELICOPTER FLIGHTS,2,2,4
19,FEB,2015,HELICOPTER FLIGHTS,0,0,0
20,FEB,2015,HELICOPTER FLIGHTS,2,2,4
21,FEB,2015,HELICOPTER FLIGHTS,1,1,2
22,FEB,2015,HELICOPTER FLIGHTS,2,2,4
23,FEB,2015,HELICOPTER FLIGHTS,0,0,0
24,FEB,2015,HELICOPTER FLIGHTS,2,2,4
25,FEB,2015,HELICOPTER FLIGHTS,3,2,5
26,FEB,2015,HELICOPTER FLIGHTS,0,0,0
27,FEB,2015,HELICOPTER FLIGHTS,3,3,6
28,FEB,2015,HELICOPTER FLIGHTS,2,1,3
1,MAR,2015,INTERNATIONAL FLIGHTS,39,41,80
2,MAR,2015,INTERNATIONAL FLIGHTS,35,37,72
3,MAR,2015,INTERNATIONAL FLIGHTS,39,40,79
4,MAR,2015,INTERNATIONAL FLIGHTS,33,32,65
5,MAR,2015,INTERNATIONAL FLIGHTS,29,33,62
6,MAR,2015,INTERNATIONAL FLIGHTS,35,32,67
7,MAR,2015,INTERNATIONAL FLIGHTS,40,42,82
8,MAR,2015,INTERNATIONAL FLIGHTS,44,41,85
9,MAR,2015,INTERNATIONAL FLIGHTS,40,36,76
10,MAR,2015,INTERNATIONAL FLIGHTS,38,43,81
11,MAR,2015,INTERNATIONAL FLIGHTS,32,33,65
12,MAR,2015,INTERNATIONAL FLIGHTS,33,34,67
13,MAR,2015,INTERNATIONAL FLIGHTS,34,32,66
14,MAR,2015,INTERNATIONAL FLIGHTS,39,42,81
15,MAR,2015,INTERNATIONAL FLIGHTS,45,43,88
16,MAR,2015,INTERNATIONAL FLIGHTS,32,33,65
17,MAR,2015,INTERNATIONAL FLIGHTS,37,39,76
18,MAR,2015,INTERNATIONAL FLIGHTS,37,34,71
19,MAR,2015,INTERNATIONAL FLIGHTS,37,35,72
20,MAR,2015,INTERNATIONAL FLIGHTS,37,38,75
21,MAR,2015,INTERNATIONAL FLIGHTS,43,44,87
22,MAR,2015,INTERNATIONAL FLIGHTS,46,45,91
23,MAR,2015,INTERNATIONAL FLIGHTS,37,40,77
24,MAR,2015,INTERNATIONAL FLIGHTS,36,35,71
25,MAR,2015,INTERNATIONAL FLIGHTS,44,38,82
26,MAR,2015,INTERNATIONAL FLIGHTS,39,39,78
27,MAR,2015,INTERNATIONAL FLIGHTS,43,47,90
28,MAR,2015,INTERNATIONAL FLIGHTS,46,43,89
29,MAR,2015,INTERNATIONAL FLIGHTS,58,56,114
30,MAR,2015,INTERNATIONAL FLIGHTS,55,58,113
31,MAR,2015,INTERNATIONAL FLIGHTS,48,51,99
1,MAR,2015,LOCAL FLIGHTS,2,2,4
2,MAR,2015,LOCAL FLIGHTS,6,6,12
3,MAR,2015,LOCAL FLIGHTS,7,12,19
4,MAR,2015,LOCAL FLIGHTS,16,16,32
5,MAR,2015,LOCAL FLIGHTS,9,9,18
6,MAR,2015,LOCAL FLIGHTS,6,6,12
7,MAR,2015,LOCAL FLIGHTS,7,7,14
8,MAR,2015,LOCAL FLIGHTS,4,4,8
9,MAR,2015,LOCAL FLIGHTS,10,10,20
10,MAR,2015,LOCAL FLIGHTS,7,7,14
11,MAR,2015,LOCAL FLIGHTS,0,0,0
12,MAR,2015,LOCAL FLIGHTS,3,3,6
13,MAR,2015,LOCAL FLIGHTS,8,8,16
14,MAR,2015,LOCAL FLIGHTS,8,8,16
15,MAR,2015,LOCAL FLIGHTS,1,1,2
16,MAR,2015,LOCAL FLIGHTS,6,6,12
17,MAR,2015,LOCAL FLIGHTS,10,10,20
18,MAR,2015,LOCAL FLIGHTS,5,5,10
19,MAR,2015,LOCAL FLIGHTS,7,7,14
20,MAR,2015,LOCAL FLIGHTS,3,3,6
21,MAR,2015,LOCAL FLIGHTS,2,2,4
22,MAR,2015,LOCAL FLIGHTS,1,1,2
23,MAR,2015,LOCAL FLIGHTS,7,7,14
24,MAR,2015,LOCAL FLIGHTS,7,7,14
25,MAR,2015,LOCAL FLIGHTS,1,1,2
26,MAR,2015,LOCAL FLIGHTS,10,10,20
27,MAR,2015,LOCAL FLIGHTS,9,9,18
28,MAR,2015,LOCAL FLIGHTS,2,2,4
29,MAR,2015,LOCAL FLIGHTS,0,0,0
30,MAR,2015,LOCAL FLIGHTS,7,7,14
31,MAR,2015,LOCAL FLIGHTS,5,5,10
1,MAR,2015,HELICOPTER FLIGHTS,0,0,0
2,MAR,2015,HELICOPTER FLIGHTS,0,0,0
3,MAR,2015,HELICOPTER FLIGHTS,2,2,4
4,MAR,2015,HELICOPTER FLIGHTS,4,4,8
5,MAR,2015,HELICOPTER FLIGHTS,0,0,0
6,MAR,2015,HELICOPTER FLIGHTS,2,2,4
7,MAR,2015,HELICOPTER FLIGHTS,0,0,0
8,MAR,2015,HELICOPTER FLIGHTS,0,0,0
9,MAR,2015,HELICOPTER FLIGHTS,2,2,4
10,MAR,2015,HELICOPTER FLIGHTS,1,2,3
11,MAR,2015,HELICOPTER FLIGHTS,2,2,4
12,MAR,2015,HELICOPTER FLIGHTS,0,0,0
13,MAR,2015,HELICOPTER FLIGHTS,3,3,6
14,MAR,2015,HELICOPTER FLIGHTS,1,1,2
15,MAR,2015,HELICOPTER FLIGHTS,0,0,0
16,MAR,2015,HELICOPTER FLIGHTS,2,2,4
17,MAR,2015,HELICOPTER FLIGHTS,3,3,6
18,MAR,2015,HELICOPTER FLIGHTS,1,3,4
19,MAR,2015,HELICOPTER FLIGHTS,0,0,0
20,MAR,2015,HELICOPTER FLIGHTS,1,0,1
21,MAR,2015,HELICOPTER FLIGHTS,1,1,2
22,MAR,2015,HELICOPTER FLIGHTS,1,1,2
23,MAR,2015,HELICOPTER FLIGHTS,0,0,0
24,MAR,2015,HELICOPTER FLIGHTS,2,2,4
25,MAR,2015,HELICOPTER FLIGHTS,1,1,2
26,MAR,2015,HELICOPTER FLIGHTS,0,0,0
27,MAR,2015,HELICOPTER FLIGHTS,1,1,2
28,MAR,2015,HELICOPTER FLIGHTS,2,2,4
29,MAR,2015,HELICOPTER FLIGHTS,2,2,4
30,MAR,2015,HELICOPTER FLIGHTS,0,0,0
31,MAR,2015,HELICOPTER FLIGHTS,0,0,0
1,APR,2015,INTERNATIONAL FLIGHTS,60,55,115
2,APR,2015,INTERNATIONAL FLIGHTS,50,54,104
3,APR,2015,INTERNATIONAL FLIGHTS,58,62,120
4,APR,2015,INTERNATIONAL FLIGHTS,59,58,117
5,APR,2015,INTERNATIONAL FLIGHTS,60,57,117
6,APR,2015,INTERNATIONAL FLIGHTS,61,56,117
7,APR,2015,INTERNATIONAL FLIGHTS,51,58,109
8,APR,2015,INTERNATIONAL FLIGHTS,64,67,131
9,APR,2015,INTERNATIONAL FLIGHTS,47,48,95
10,APR,2015,INTERNATIONAL FLIGHTS,53,53,106
11,APR,2015,INTERNATIONAL FLIGHTS,58,60,118
12,APR,2015,INTERNATIONAL FLIGHTS,54,53,107
13,APR,2015,INTERNATIONAL FLIGHTS,57,50,107
14,APR,2015,INTERNATIONAL FLIGHTS,51,52,103
15,APR,2015,INTERNATIONAL FLIGHTS,66,59,125
16,APR,2015,INTERNATIONAL FLIGHTS,46,48,94
17,APR,2015,INTERNATIONAL FLIGHTS,59,63,122
18,APR,2015,INTERNATIONAL FLIGHTS,61,60,121
19,APR,2015,INTERNATIONAL FLIGHTS,66,67,133
20,APR,2015,INTERNATIONAL FLIGHTS,59,60,119
21,APR,2015,INTERNATIONAL FLIGHTS,53,51,104
22,APR,2015,INTERNATIONAL FLIGHTS,61,62,123
23,APR,2015,INTERNATIONAL FLIGHTS,42,52,94
24,APR,2015,INTERNATIONAL FLIGHTS,64,57,121
25,APR,2015,INTERNATIONAL FLIGHTS,58,62,120
26,APR,2015,INTERNATIONAL FLIGHTS,71,70,141
27,APR,2015,INTERNATIONAL FLIGHTS,69,70,139
28,APR,2015,INTERNATIONAL FLIGHTS,58,58,116
29,APR,2015,INTERNATIONAL FLIGHTS,65,66,131
30,APR,2015,INTERNATIONAL FLIGHTS,58,60,118
1,APR,2015,LOCAL FLIGHTS,8,8,16
2,APR,2015,LOCAL FLIGHTS,3,3,6
3,APR,2015,LOCAL FLIGHTS,2,9,11
4,APR,2015,LOCAL FLIGHTS,14,14,28
5,APR,2015,LOCAL FLIGHTS,2,2,4
6,APR,2015,LOCAL FLIGHTS,6,6,12
7,APR,2015,LOCAL FLIGHTS,0,0,0
8,APR,2015,LOCAL FLIGHTS,2,2,4
9,APR,2015,LOCAL FLIGHTS,1,1,2
10,APR,2015,LOCAL FLIGHTS,1,1,2
11,APR,2015,LOCAL FLIGHTS,1,1,2
12,APR,2015,LOCAL FLIGHTS,0,0,0
13,APR,2015,LOCAL FLIGHTS,4,4,8
14,APR,2015,LOCAL FLIGHTS,14,14,28
15,APR,2015,LOCAL FLIGHTS,7,7,14
16,APR,2015,LOCAL FLIGHTS,11,11,22
17,APR,2015,LOCAL FLIGHTS,7,7,14
18,APR,2015,LOCAL FLIGHTS,16,16,32
19,APR,2015,LOCAL FLIGHTS,3,3,6
20,APR,2015,LOCAL FLIGHTS,4,4,8
21,APR,2015,LOCAL FLIGHTS,7,7,14
22,APR,2015,LOCAL FLIGHTS,4,4,8
23,APR,2015,LOCAL FLIGHTS,0,0,0
24,APR,2015,LOCAL FLIGHTS,9,9,18
25,APR,2015,LOCAL FLIGHTS,15,15,30
26,APR,2015,LOCAL FLIGHTS,4,4,8
27,APR,2015,LOCAL FLIGHTS,12,12,24
28,APR,2015,LOCAL FLIGHTS,9,10,19
29,APR,2015,LOCAL FLIGHTS,7,7,14
30,APR,2015,LOCAL FLIGHTS,12,12,24
1,APR,2015,HELICOPTER FLIGHTS,0,0,0
2,APR,2015,HELICOPTER FLIGHTS,0,0,0
3,APR,2015,HELICOPTER FLIGHTS,0,0,0
4,APR,2015,HELICOPTER FLIGHTS,0,0,0
5,APR,2015,HELICOPTER FLIGHTS,0,0,0
6,APR,2015,HELICOPTER FLIGHTS,0,0,0
7,APR,2015,HELICOPTER FLIGHTS,0,0,0
8,APR,2015,HELICOPTER FLIGHTS,0,0,0
9,APR,2015,HELICOPTER FLIGHTS,0,0,0
10,APR,2015,HELICOPTER FLIGHTS,0,0,0
11,APR,2015,HELICOPTER FLIGHTS,1,0,1
12,APR,2015,HELICOPTER FLIGHTS,0,0,0
13,APR,2015,HELICOPTER FLIGHTS,0,0,0
14,APR,2015,HELICOPTER FLIGHTS,0,0,0
15,APR,2015,HELICOPTER FLIGHTS,1,1,2
16,APR,2015,HELICOPTER FLIGHTS,0,0,0
17,APR,2015,HELICOPTER FLIGHTS,0,0,0
18,APR,2015,HELICOPTER FLIGHTS,0,0,0
19,APR,2015,HELICOPTER FLIGHTS,0,0,0
20,APR,2015,HELICOPTER FLIGHTS,0,0,0
21,APR,2015,HELICOPTER FLIGHTS,0,0,0
22,APR,2015,HELICOPTER FLIGHTS,0,0,0
23,APR,2015,HELICOPTER FLIGHTS,1,0,1
24,APR,2015,HELICOPTER FLIGHTS,0,0,0
25,APR,2015,HELICOPTER FLIGHTS,0,1,1
26,APR,2015,HELICOPTER FLIGHTS,0,0,0
27,APR,2015,HELICOPTER FLIGHTS,1,0,1
28,APR,2015,HELICOPTER FLIGHTS,2,2,4
29,APR,2015,HELICOPTER FLIGHTS,7,7,14
30,APR,2015,HELICOPTER FLIGHTS,1,3,4
1,MAY,2015,INTERNATIONAL FLIGHTS,69,64,133
2,MAY,2015,INTERNATIONAL FLIGHTS,59,66,125
3,MAY,2015,INTERNATIONAL FLIGHTS,73,75,148
4,MAY,2015,INTERNATIONAL FLIGHTS,70,60,130
5,MAY,2015,INTERNATIONAL FLIGHTS,53,58,111
6,MAY,2015,INTERNATIONAL FLIGHTS,69,68,137
7,MAY,2015,INTERNATIONAL FLIGHTS,54,53,107
8,MAY,2015,INTERNATIONAL FLIGHTS,75,71,146
9,MAY,2015,INTERNATIONAL FLIGHTS,66,68,134
10,MAY,2015,INTERNATIONAL FLIGHTS,78,84,162
11,MAY,2015,INTERNATIONAL FLIGHTS,69,69,138
12,MAY,2015,INTERNATIONAL FLIGHTS,51,47,98
13,MAY,2015,INTERNATIONAL FLIGHTS,72,68,140
14,MAY,2015,INTERNATIONAL FLIGHTS,52,53,105
15,MAY,2015,INTERNATIONAL FLIGHTS,66,68,134
16,MAY,2015,INTERNATIONAL FLIGHTS,63,61,124
17,MAY,2015,INTERNATIONAL FLIGHTS,76,78,154
18,MAY,2015,INTERNATIONAL FLIGHTS,65,68,133
19,MAY,2015,INTERNATIONAL FLIGHTS,54,52,106
20,MAY,2015,INTERNATIONAL FLIGHTS,74,73,147
21,MAY,2015,INTERNATIONAL FLIGHTS,56,55,111
22,MAY,2015,INTERNATIONAL FLIGHTS,75,70,145
23,MAY,2015,INTERNATIONAL FLIGHTS,71,72,143
24,MAY,2015,INTERNATIONAL FLIGHTS,76,77,153
25,MAY,2015,INTERNATIONAL FLIGHTS,70,69,139
26,MAY,2015,INTERNATIONAL FLIGHTS,59,58,117
27,MAY,2015,INTERNATIONAL FLIGHTS,79,81,160
28,MAY,2015,INTERNATIONAL FLIGHTS,65,62,127
29,MAY,2015,INTERNATIONAL FLIGHTS,71,73,144
30,MAY,2015,INTERNATIONAL FLIGHTS,75,81,156
31,MAY,2015,INTERNATIONAL FLIGHTS,87,85,172
1,MAY,2015,LOCAL FLIGHTS,1,1,2
2,MAY,2015,LOCAL FLIGHTS,12,93,105
3,MAY,2015,LOCAL FLIGHTS,1,1,2
4,MAY,2015,LOCAL FLIGHTS,9,9,18
5,MAY,2015,LOCAL FLIGHTS,14,14,28
6,MAY,2015,LOCAL FLIGHTS,13,13,26
7,MAY,2015,LOCAL FLIGHTS,10,11,21
8,MAY,2015,LOCAL FLIGHTS,11,11,22
9,MAY,2015,LOCAL FLIGHTS,6,6,12
10,MAY,2015,LOCAL FLIGHTS,1,1,2
11,MAY,2015,LOCAL FLIGHTS,8,8,16
12,MAY,2015,LOCAL FLIGHTS,14,14,28
13,MAY,2015,LOCAL FLIGHTS,7,7,14
14,MAY,2015,LOCAL FLIGHTS,5,5,10
15,MAY,2015,LOCAL FLIGHTS,10,10,20
16,MAY,2015,LOCAL FLIGHTS,22,22,44
17,MAY,2015,LOCAL FLIGHTS,1,1,2
18,MAY,2015,LOCAL FLIGHTS,12,12,24
19,MAY,2015,LOCAL FLIGHTS,13,14,27
20,MAY,2015,LOCAL FLIGHTS,9,9,18
21,MAY,2015,LOCAL FLIGHTS,8,8,16
22,MAY,2015,LOCAL FLIGHTS,6,6,12
23,MAY,2015,LOCAL FLIGHTS,8,8,16
24,MAY,2015,LOCAL FLIGHTS,2,2,4
25,MAY,2015,LOCAL FLIGHTS,15,15,30
26,MAY,2015,LOCAL FLIGHTS,13,13,26
27,MAY,2015,LOCAL FLIGHTS,8,8,16
28,MAY,2015,LOCAL FLIGHTS,11,11,22
29,MAY,2015,LOCAL FLIGHTS,6,6,12
30,MAY,2015,LOCAL FLIGHTS,9,9,18
31,MAY,2015,LOCAL FLIGHTS,3,3,6
1,MAY,2015,HELICOPTER FLIGHTS,2,2,4
2,MAY,2015,HELICOPTER FLIGHTS,1,1,2
3,MAY,2015,HELICOPTER FLIGHTS,1,1,2
4,MAY,2015,HELICOPTER FLIGHTS,2,2,4
5,MAY,2015,HELICOPTER FLIGHTS,2,2,4
6,MAY,2015,HELICOPTER FLIGHTS,3,3,6
7,MAY,2015,HELICOPTER FLIGHTS,1,1,2
8,MAY,2015,HELICOPTER FLIGHTS,1,1,2
9,MAY,2015,HELICOPTER FLIGHTS,2,2,4
10,MAY,2015,HELICOPTER FLIGHTS,0,0,0
11,MAY,2015,HELICOPTER FLIGHTS,0,0,0
12,MAY,2015,HELICOPTER FLIGHTS,0,0,0
13,MAY,2015,HELICOPTER FLIGHTS,0,0,0
14,MAY,2015,HELICOPTER FLIGHTS,0,0,0
15,MAY,2015,HELICOPTER FLIGHTS,0,0,0
16,MAY,2015,HELICOPTER FLIGHTS,0,0,0
17,MAY,2015,HELICOPTER FLIGHTS,0,0,0
18,MAY,2015,HELICOPTER FLIGHTS,0,0,0
19,MAY,2015,HELICOPTER FLIGHTS,1,1,2
20,MAY,2015,HELICOPTER FLIGHTS,0,0,0
21,MAY,2015,HELICOPTER FLIGHTS,0,0,0
22,MAY,2015,HELICOPTER FLIGHTS,0,0,0
23,MAY,2015,HELICOPTER FLIGHTS,0,0,0
24,MAY,2015,HELICOPTER FLIGHTS,0,0,0
25,MAY,2015,HELICOPTER FLIGHTS,0,0,0
26,MAY,2015,HELICOPTER FLIGHTS,0,0,0
27,MAY,2015,HELICOPTER FLIGHTS,1,1,2
28,MAY,2015,HELICOPTER FLIGHTS,2,2,4
29,MAY,2015,HELICOPTER FLIGHTS,0,0,0
30,MAY,2015,HELICOPTER FLIGHTS,0,0,0
31,MAY,2015,HELICOPTER FLIGHTS,0,0,0
1,JUN,2015,INTERNATIONAL FLIGHTS,75,76,151
2,JUN,2015,INTERNATIONAL FLIGHTS,54,59,113
3,JUN,2015,INTERNATIONAL FLIGHTS,76,77,153
4,JUN,2015,INTERNATIONAL FLIGHTS,59,59,118
5,JUN,2015,INTERNATIONAL FLIGHTS,79,76,155
6,JUN,2015,INTERNATIONAL FLIGHTS,71,77,148
7,JUN,2015,INTERNATIONAL FLIGHTS,90,91,181
8,JUN,2015,INTERNATIONAL FLIGHTS,68,71,139
9,JUN,2015,INTERNATIONAL FLIGHTS,58,65,123
10,JUN,2015,INTERNATIONAL FLIGHTS,83,87,170
11,JUN,2015,INTERNATIONAL FLIGHTS,64,59,123
