DAY,MONTH,YEAR,FLIGHT_CATEGORY,INBOUND_FLIGHTS,OUTBOUND_FLIGHTS,TOTAL_FLIGHTS
29,SEP,2012,INTERNATIONAL FLIGHTS,73,76,149
30,SEP,2012,INTERNATIONAL FLIGHTS,83,81,164
1,SEP,2012,LOCAL FLIGHTS,4,4,8
2,SEP,2012,LOCAL FLIGHTS,6,6,12
3,SEP,2012,LOCAL FLIGHTS,7,7,14
4,SEP,2012,LOCAL FLIGHTS,11,11,22
5,SEP,2012,LOCAL FLIGHTS,9,9,18
6,SEP,2012,LOCAL FLIGHTS,13,13,26
7,SEP,2012,LOCAL FLIGHTS,8,8,16
8,SEP,2012,LOCAL FLIGHTS,7,7,14
9,SEP,2012,LOCAL FLIGHTS,3,3,6
10,SEP,2012,LOCAL FLIGHTS,9,8,17
11,SEP,2012,LOCAL FLIGHTS,18,21,39
12,SEP,2012,LOCAL FLIGHTS,14,14,28
13,SEP,2012,LOCAL FLIGHTS,6,7,13
14,SEP,2012,LOCAL FLIGHTS,10,10,20
15,SEP,2012,LOCAL FLIGHTS,17,17,34
16,SEP,2012,LOCAL FLIGHTS,3,3,6
17,SEP,2012,LOCAL FLIGHTS,5,5,10
18,SEP,2012,LOCAL FLIGHTS,8,8,16
19,SEP,2012,LOCAL FLIGHTS,10,10,20
20,SEP,2012,LOCAL FLIGHTS,9,9,18
21,SEP,2012,LOCAL FLIGHTS,8,8,16
22,SEP,2012,LOCAL FLIGHTS,18,16,34
23,SEP,2012,LOCAL FLIGHTS,3,3,6
24,SEP,2012,LOCAL FLIGHTS,3,3,6
25,SEP,2012,LOCAL FLIGHTS,9,9,18
26,SEP,2012,LOCAL FLIGHTS,3,3,6
27,SEP,2012,LOCAL FLIGHTS,4,4,8
28,SEP,2012,LOCAL FLIGHTS,8,8,16
29,SEP,2012,LOCAL FLIGHTS,10,10,20
30,SEP,2012,LOCAL FLIGHTS,1,1,2
1,SEP,2012,HELICOPTER FLIGHTS,2,2,4
2,SEP,2012,HELICOPTER FLIGHTS,1,1,2
3,SEP,2012,HELICOPTER FLIGHTS,4,4,8
4,SEP,2012,HELICOPTER FLIGHTS,2,2,4
5,SEP,2012,HELICOPTER FLIGHTS,3,3,6
6,SEP,2012,HELICOPTER FLIGHTS,6,7,13
7,SEP,2012,HELICOPTER FLIGHTS,1,1,2
8,SEP,2012,HELICOPTER FLIGHTS,2,2,4
9,SEP,2012,HELICOPTER FLIGHTS,1,1,2
10,SEP,2012,HELICOPTER FLIGHTS,3,3,6
11,SEP,2012,HELICOPTER FLIGHTS,4,3,7
12,SEP,2012,HELICOPTER FLIGHTS,3,3,6
13,SEP,2012,HELICOPTER FLIGHTS,4,4,8
14,SEP,2012,HELICOPTER FLIGHTS,2,2,4
15,SEP,2012,HELICOPTER FLIGHTS,2,2,4
16,SEP,2012,HELICOPTER FLIGHTS,1,1,2
17,SEP,2012,HELICOPTER FLIGHTS,1,1,2
18,SEP,2012,HELICOPTER FLIGHTS,2,2,4
19,SEP,2012,HELICOPTER FLIGHTS,2,2,4
20,SEP,2012,HELICOPTER FLIGHTS,2,2,4
21,SEP,2012,HELICOPTER FLIGHTS,1,1,2
22,SEP,2012,HELICOPTER FLIGHTS,1,1,2
23,SEP,2012,HELICOPTER FLIGHTS,0,0,0
24,SEP,2012,HELICOPTER FLIGHTS,3,3,6
25,SEP,2012,HELICOPTER FLIGHTS,2,2,4
26,SEP,2012,HELICOPTER FLIGHTS,2,2,4
27,SEP,2012,HELICOPTER FLIGHTS,4,4,8
28,SEP,2012,HELICOPTER FLIGHTS,3,3,6
29,SEP,2012,HELICOPTER FLIGHTS,2,2,4
30,SEP,2012,HELICOPTER FLIGHTS,1,1,2
1,OCT,2012,INTERNATIONAL FLIGHTS,91,89,180
2,OCT,2012,INTERNATIONAL FLIGHTS,54,58,112
3,OCT,2012,INTERNATIONAL FLIGHTS,79,76,155
4,OCT,2012,INTERNATIONAL FLIGHTS,71,68,139
5,OCT,2012,INTERNATIONAL FLIGHTS,83,88,171
6,OCT,2012,INTERNATIONAL FLIGHTS,64,66,130
7,OCT,2012,INTERNATIONAL FLIGHTS,82,82,164
8,OCT,2012,INTERNATIONAL FLIGHTS,87,89,176
9,OCT,2012,INTERNATIONAL FLIGHTS,57,58,115
10,OCT,2012,INTERNATIONAL FLIGHTS,79,79,158
11,OCT,2012,INTERNATIONAL FLIGHTS,61,65,126
12,OCT,2012,INTERNATIONAL FLIGHTS,85,88,173
13,OCT,2012,INTERNATIONAL FLIGHTS,67,66,133
14,OCT,2012,INTERNATIONAL FLIGHTS,81,83,164
15,OCT,2012,INTERNATIONAL FLIGHTS,87,87,174
16,OCT,2012,INTERNATIONAL FLIGHTS,51,51,102
17,OCT,2012,INTERNATIONAL FLIGHTS,80,77,157
18,OCT,2012,INTERNATIONAL FLIGHTS,64,62,126
19,OCT,2012,INTERNATIONAL FLIGHTS,84,85,169
20,OCT,2012,INTERNATIONAL FLIGHTS,65,70,135
21,OCT,2012,INTERNATIONAL FLIGHTS,82,80,162
22,OCT,2012,INTERNATIONAL FLIGHTS,78,77,155
23,OCT,2012,INTERNATIONAL FLIGHTS,50,49,99
24,OCT,2012,INTERNATIONAL FLIGHTS,71,77,148
25,OCT,2012,INTERNATIONAL FLIGHTS,58,60,118
26,OCT,2012,INTERNATIONAL FLIGHTS,71,74,145
27,OCT,2012,INTERNATIONAL FLIGHTS,61,60,121
28,OCT,2012,INTERNATIONAL FLIGHTS,74,71,145
29,OCT,2012,INTERNATIONAL FLIGHTS,67,70,137
30,OCT,2012,INTERNATIONAL FLIGHTS,36,38,74
31,OCT,2012,INTERNATIONAL FLIGHTS,77,76,153
1,OCT,2012,LOCAL FLIGHTS,1,1,2
2,OCT,2012,LOCAL FLIGHTS,3,3,6
3,OCT,2012,LOCAL FLIGHTS,5,5,10
4,OCT,2012,LOCAL FLIGHTS,1,1,2
5,OCT,2012,LOCAL FLIGHTS,5,5,10
6,OCT,2012,LOCAL FLIGHTS,5,5,10
7,OCT,2012,LOCAL FLIGHTS,6,6,12
8,OCT,2012,LOCAL FLIGHTS,4,4,8
9,OCT,2012,LOCAL FLIGHTS,9,9,18
10,OCT,2012,LOCAL FLIGHTS,9,10,19
11,OCT,2012,LOCAL FLIGHTS,9,9,18
12,OCT,2012,LOCAL FLIGHTS,2,2,4
13,OCT,2012,LOCAL FLIGHTS,3,3,6
14,OCT,2012,LOCAL FLIGHTS,1,1,2
15,OCT,2012,LOCAL FLIGHTS,1,1,2
16,OCT,2012,LOCAL FLIGHTS,3,3,6
17,OCT,2012,LOCAL FLIGHTS,6,6,12
18,OCT,2012,LOCAL FLIGHTS,4,4,8
19,OCT,2012,LOCAL FLIGHTS,3,3,6
20,OCT,2012,LOCAL FLIGHTS,2,2,4
21,OCT,2012,LOCAL FLIGHTS,0,0,0
22,OCT,2012,LOCAL FLIGHTS,1,1,2
23,OCT,2012,LOCAL FLIGHTS,3,3,6
24,OCT,2012,LOCAL FLIGHTS,4,4,8
25,OCT,2012,LOCAL FLIGHTS,1,1,2
26,OCT,2012,LOCAL FLIGHTS,3,3,6
27,OCT,2012,LOCAL FLIGHTS,10,10,20
28,OCT,2012,LOCAL FLIGHTS,3,3,6
29,OCT,2012,LOCAL FLIGHTS,1,1,2
30,OCT,2012,LOCAL FLIGHTS,4,4,8
31,OCT,2012,LOCAL FLIGHTS,3,3,6
1,OCT,2012,HELICOPTER FLIGHTS,0,0,0
2,OCT,2012,HELICOPTER FLIGHTS,2,2,4
3,OCT,2012,HELICOPTER FLIGHTS,4,4,8
4,OCT,2012,HELICOPTER FLIGHTS,2,2,4
5,OCT,2012,HELICOPTER FLIGHTS,0,0,0
6,OCT,2012,HELICOPTER FLIGHTS,1,1,2
7,OCT,2012,HELICOPTER FLIGHTS,0,0,0
8,OCT,2012,HELICOPTER FLIGHTS,2,1,3
9,OCT,2012,HELICOPTER FLIGHTS,4,4,8
10,OCT,2012,HELICOPTER FLIGHTS,3,3,6
11,OCT,2012,HELICOPTER FLIGHTS,4,4,8
12,OCT,2012,HELICOPTER FLIGHTS,3,3,6
13,OCT,2012,HELICOPTER FLIGHTS,1,1,2
14,OCT,2012,HELICOPTER FLIGHTS,1,1,2
15,OCT,2012,HELICOPTER FLIGHTS,2,2,4
16,OCT,2012,HELICOPTER FLIGHTS,3,3,6
17,OCT,2012,HELICOPTER FLIGHTS,0,0,0
18,OCT,2012,HELICOPTER FLIGHTS,1,1,2
19,OCT,2012,HELICOPTER FLIGHTS,1,1,2
20,OCT,2012,HELICOPTER FLIGHTS,4,4,8
21,OCT,2012,HELICOPTER FLIGHTS,0,0,0
22,OCT,2012,HELICOPTER FLIGHTS,1,1,2
23,OCT,2012,HELICOPTER FLIGHTS,2,2,4
24,OCT,2012,HELICOPTER FLIGHTS,4,4,8
25,OCT,2012,HELICOPTER FLIGHTS,2,2,4
26,OCT,2012,HELICOPTER FLIGHTS,1,1,2
27,OCT,2012,HELICOPTER FLIGHTS,2,2,4
28,OCT,2012,HELICOPTER FLIGHTS,1,1,2
29,OCT,2012,HELICOPTER FLIGHTS,2,2,4
30,OCT,2012,HELICOPTER FLIGHTS,8,7,15
31,OCT,2012,HELICOPTER FLIGHTS,0,0,0
1,NOV,2012,INTERNATIONAL FLIGHTS,44,45,89
2,NOV,2012,INTERNATIONAL FLIGHTS,53,51,104
3,NOV,2012,INTERNATIONAL FLIGHTS,54,57,111
4,NOV,2012,INTERNATIONAL FLIGHTS,70,69,139
5,NOV,2012,INTERNATIONAL FLIGHTS,54,61,115
6,NOV,2012,INTERNATIONAL FLIGHTS,37,39,76
7,NOV,2012,INTERNATIONAL FLIGHTS,58,58,116
8,NOV,2012,INTERNATIONAL FLIGHTS,44,43,87
9,NOV,2012,INTERNATIONAL FLIGHTS,56,58,114
10,NOV,2012,INTERNATIONAL FLIGHTS,54,58,112
11,NOV,2012,INTERNATIONAL FLIGHTS,52,56,108
12,NOV,2012,INTERNATIONAL FLIGHTS,49,49,98
13,NOV,2012,INTERNATIONAL FLIGHTS,31,34,65
14,NOV,2012,INTERNATIONAL FLIGHTS,49,50,99
15,NOV,2012,INTERNATIONAL FLIGHTS,39,35,74
16,NOV,2012,INTERNATIONAL FLIGHTS,48,51,99
17,NOV,2012,INTERNATIONAL FLIGHTS,39,41,80
18,NOV,2012,INTERNATIONAL FLIGHTS,44,41,85
19,NOV,2012,INTERNATIONAL FLIGHTS,49,48,97
20,NOV,2012,INTERNATIONAL FLIGHTS,39,42,81
21,NOV,2012,INTERNATIONAL FLIGHTS,49,50,99
22,NOV,2012,INTERNATIONAL FLIGHTS,37,35,72
23,NOV,2012,INTERNATIONAL FLIGHTS,38,37,75
24,NOV,2012,INTERNATIONAL FLIGHTS,43,42,85
25,NOV,2012,INTERNATIONAL FLIGHTS,47,46,93
26,NOV,2012,INTERNATIONAL FLIGHTS,45,49,94
27,NOV,2012,INTERNATIONAL FLIGHTS,40,35,75
28,NOV,2012,INTERNATIONAL FLIGHTS,45,49,94
29,NOV,2012,INTERNATIONAL FLIGHTS,38,39,77
30,NOV,2012,INTERNATIONAL FLIGHTS,40,39,79
1,NOV,2012,LOCAL FLIGHTS,4,4,8
2,NOV,2012,LOCAL FLIGHTS,1,1,2
3,NOV,2012,LOCAL FLIGHTS,11,11,22
4,NOV,2012,LOCAL FLIGHTS,10,10,20
5,NOV,2012,LOCAL FLIGHTS,3,3,6
6,NOV,2012,LOCAL FLIGHTS,12,11,23
7,NOV,2012,LOCAL FLIGHTS,6,6,12
8,NOV,2012,LOCAL FLIGHTS,6,5,11
9,NOV,2012,LOCAL FLIGHTS,1,1,2
10,NOV,2012,LOCAL FLIGHTS,5,5,10
11,NOV,2012,LOCAL FLIGHTS,0,0,0
12,NOV,2012,LOCAL FLIGHTS,6,6,12
13,NOV,2012,LOCAL FLIGHTS,8,7,15
14,NOV,2012,LOCAL FLIGHTS,3,3,6
15,NOV,2012,LOCAL FLIGHTS,3,3,6
16,NOV,2012,LOCAL FLIGHTS,7,7,14
17,NOV,2012,LOCAL FLIGHTS,4,4,8
18,NOV,2012,LOCAL FLIGHTS,0,0,0
19,NOV,2012,LOCAL FLIGHTS,6,6,12
20,NOV,2012,LOCAL FLIGHTS,4,4,8
21,NOV,2012,LOCAL FLIGHTS,7,7,14
22,NOV,2012,LOCAL FLIGHTS,1,1,2
23,NOV,2012,LOCAL FLIGHTS,2,2,4
24,NOV,2012,LOCAL FLIGHTS,10,9,19
25,NOV,2012,LOCAL FLIGHTS,3,3,6
26,NOV,2012,LOCAL FLIGHTS,7,7,14
27,NOV,2012,LOCAL FLIGHTS,12,11,23
28,NOV,2012,LOCAL FLIGHTS,9,7,16
29,NOV,2012,LOCAL FLIGHTS,8,8,16
30,NOV,2012,LOCAL FLIGHTS,6,6,12
1,NOV,2012,HELICOPTER FLIGHTS,2,2,4
2,NOV,2012,HELICOPTER FLIGHTS,1,1,2
3,NOV,2012,HELICOPTER FLIGHTS,1,1,2
4,NOV,2012,HELICOPTER FLIGHTS,1,1,2
5,NOV,2012,HELICOPTER FLIGHTS,2,2,4
6,NOV,2012,HELICOPTER FLIGHTS,0,0,0
7,NOV,2012,HELICOPTER FLIGHTS,2,2,4
8,NOV,2012,HELICOPTER FLIGHTS,2,2,4
9,NOV,2012,HELICOPTER FLIGHTS,1,1,2
10,NOV,2012,HELICOPTER FLIGHTS,0,0,0
11,NOV,2012,HELICOPTER FLIGHTS,2,2,4
12,NOV,2012,HELICOPTER FLIGHTS,0,0,0
13,NOV,2012,HELICOPTER FLIGHTS,2,2,4
14,NOV,2012,HELICOPTER FLIGHTS,2,2,4
15,NOV,2012,HELICOPTER FLIGHTS,1,1,2
16,NOV,2012,HELICOPTER FLIGHTS,1,1,2
17,NOV,2012,HELICOPTER FLIGHTS,1,1,2
18,NOV,2012,HELICOPTER FLIGHTS,0,0,0
19,NOV,2012,HELICOPTER FLIGHTS,2,2,4
20,NOV,2012,HELICOPTER FLIGHTS,1,1,2
21,NOV,2012,HELICOPTER FLIGHTS,2,2,4
22,NOV,2012,HELICOPTER FLIGHTS,0,0,0
23,NOV,2012,HELICOPTER FLIGHTS,2,2,4
24,NOV,2012,HELICOPTER FLIGHTS,2,2,4
25,NOV,2012,HELICOPTER FLIGHTS,1,1,2
26,NOV,2012,HELICOPTER FLIGHTS,1,2,3
27,NOV,2012,HELICOPTER FLIGHTS,2,2,4
28,NOV,2012,HELICOPTER FLIGHTS,2,2,4
29,NOV,2012,HELICOPTER FLIGHTS,0,0,0
30,NOV,2012,HELICOPTER FLIGHTS,4,4,8
1,DEC,2012,INTERNATIONAL FLIGHTS,45,46,91
2,DEC,2012,INTERNATIONAL FLIGHTS,43,40,83
3,DEC,2012,INTERNATIONAL FLIGHTS,41,44,85
4,DEC,2012,INTERNATIONAL FLIGHTS,31,34,65
5,DEC,2012,INTERNATIONAL FLIGHTS,52,44,96
6,DEC,2012,INTERNATIONAL FLIGHTS,37,36,73
7,DEC,2012,INTERNATIONAL FLIGHTS,35,42,77
8,DEC,2012,INTERNATIONAL FLIGHTS,39,41,80
9,DEC,2012,INTERNATIONAL FLIGHTS,40,41,81
10,DEC,2012,INTERNATIONAL FLIGHTS,38,43,81
11,DEC,2012,INTERNATIONAL FLIGHTS,34,34,68
12,DEC,2012,INTERNATIONAL FLIGHTS,50,46,96
13,DEC,2012,INTERNATIONAL FLIGHTS,33,33,66
14,DEC,2012,INTERNATIONAL FLIGHTS,43,45,88
15,DEC,2012,INTERNATIONAL FLIGHTS,44,44,88
16,DEC,2012,INTERNATIONAL FLIGHTS,39,40,79
17,DEC,2012,INTERNATIONAL FLIGHTS,42,41,83
18,DEC,2012,INTERNATIONAL FLIGHTS,35,31,66
19,DEC,2012,INTERNATIONAL FLIGHTS,53,50,103
20,DEC,2012,INTERNATIONAL FLIGHTS,39,35,74
21,DEC,2012,INTERNATIONAL FLIGHTS,45,50,95
22,DEC,2012,INTERNATIONAL FLIGHTS,49,51,100
23,DEC,2012,INTERNATIONAL FLIGHTS,42,43,85
24,DEC,2012,INTERNATIONAL FLIGHTS,37,38,75
25,DEC,2012,INTERNATIONAL FLIGHTS,19,28,47
26,DEC,2012,INTERNATIONAL FLIGHTS,41,42,83
27,DEC,2012,INTERNATIONAL FLIGHTS,33,31,64
28,DEC,2012,INTERNATIONAL FLIGHTS,41,40,81
29,DEC,2012,INTERNATIONAL FLIGHTS,42,45,87
30,DEC,2012,INTERNATIONAL FLIGHTS,43,42,85
31,DEC,2012,INTERNATIONAL FLIGHTS,33,33,66
1,DEC,2012,LOCAL FLIGHTS,7,7,14
2,DEC,2012,LOCAL FLIGHTS,0,0,0
3,DEC,2012,LOCAL FLIGHTS,1,1,2
4,DEC,2012,LOCAL FLIGHTS,0,0,0
5,DEC,2012,LOCAL FLIGHTS,0,0,0
6,DEC,2012,LOCAL FLIGHTS,33,33,66
7,DEC,2012,LOCAL FLIGHTS,2,2,4
8,DEC,2012,LOCAL FLIGHTS,5,5,10
9,DEC,2012,LOCAL FLIGHTS,2,2,4
10,DEC,2012,LOCAL FLIGHTS,1,0,1
11,DEC,2012,LOCAL FLIGHTS,5,5,10
12,DEC,2012,LOCAL FLIGHTS,5,5,10
13,DEC,2012,LOCAL FLIGHTS,1,1,2
14,DEC,2012,LOCAL FLIGHTS,5,5,10
15,DEC,2012,LOCAL FLIGHTS,16,16,32
16,DEC,2012,LOCAL FLIGHTS,1,1,2
17,DEC,2012,LOCAL FLIGHTS,4,4,8
18,DEC,2012,LOCAL FLIGHTS,0,0,0
19,DEC,2012,LOCAL FLIGHTS,1,2,3
20,DEC,2012,LOCAL FLIGHTS,1,1,2
21,DEC,2012,LOCAL FLIGHTS,2,2,4
22,DEC,2012,LOCAL FLIGHTS,4,4,8
23,DEC,2012,LOCAL FLIGHTS,0,0,0
24,DEC,2012,LOCAL FLIGHTS,0,0,0
25,DEC,2012,LOCAL FLIGHTS,0,0,0
26,DEC,2012,LOCAL FLIGHTS,6,6,12
27,DEC,2012,LOCAL FLIGHTS,5,5,10
28,DEC,2012,LOCAL FLIGHTS,6,6,12
29,DEC,2012,LOCAL FLIGHTS,4,4,8
30,DEC,2012,LOCAL FLIGHTS,1,1,2
31,DEC,2012,LOCAL FLIGHTS,3,3,6
1,DEC,2012,HELICOPTER FLIGHTS,2,2,4
2,DEC,2012,HELICOPTER FLIGHTS,0,0,0
3,DEC,2012,HELICOPTER FLIGHTS,2,2,4
4,DEC,2012,HELICOPTER FLIGHTS,2,2,4
5,DEC,2012,HELICOPTER FLIGHTS,2,2,4
6,DEC,2012,HELICOPTER FLIGHTS,0,0,0
7,DEC,2012,HELICOPTER FLIGHTS,2,2,4
8,DEC,2012,HELICOPTER FLIGHTS,2,2,4
9,DEC,2012,HELICOPTER FLIGHTS,2,2,4
10,DEC,2012,HELICOPTER FLIGHTS,2,2,4
11,DEC,2012,HELICOPTER FLIGHTS,2,2,4
12,DEC,2012,HELICOPTER FLIGHTS,4,4,8
13,DEC,2012,HELICOPTER FLIGHTS,2,2,4
14,DEC,2012,HELICOPTER FLIGHTS,3,3,6
15,DEC,2012,HELICOPTER FLIGHTS,2,2,4
16,DEC,2012,HELICOPTER FLIGHTS,1,1,2
17,DEC,2012,HELICOPTER FLIGHTS,1,1,2
18,DEC,2012,HELICOPTER FLIGHTS,1,1,2
19,DEC,2012,HELICOPTER FLIGHTS,1,1,2
20,DEC,2012,HELICOPTER FLIGHTS,0,0,0
21,DEC,2012,HELICOPTER FLIGHTS,1,1,2
22,DEC,2012,HELICOPTER FLIGHTS,1,1,2
23,DEC,2012,HELICOPTER FLIGHTS,1,1,2
24,DEC,2012,HELICOPTER FLIGHTS,0,0,0
25,DEC,2012,HELICOPTER FLIGHTS,0,0,0
26,DEC,2012,HELICOPTER FLIGHTS,0,0,0
27,DEC,2012,HELICOPTER FLIGHTS,2,2,4
28,DEC,2012,HELICOPTER FLIGHTS,2,3,5
29,DEC,2012,HELICOPTER FLIGHTS,2,2,4
30,DEC,2012,HELICOPTER FLIGHTS,1,1,2
31,DEC,2012,HELICOPTER FLIGHTS,0,0,0
